,Total SF,Overall Qual,Interior Qual,Neighborhood Score,Exter Qual,Year Remod/Add,Foundation_PConc,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,MS SubClass_C060,Foundation_CBlock,Lot Frontage,Mas Vnr Type_Stone,Lot Area,Half Bath,Roof Style_Hip,Mas Vnr Type_BrkFace,Garage Type_NA,Foundation_BrkTil,Garage Type_BuiltIn,Land Contour_HLS
633,2616.0,5,20,28.17021276595745,2,1950,0,1040.0,1,1,1,0,0,1,68.0,0,10880,0,0,0,0,0,0,0
634,2010.0,7,23,31.882352941176467,2,1975,0,0.0,1,1,0,0,0,1,24.0,0,2280,0,0,0,0,0,0,0
635,2005.0,1,12,31.02439024390244,2,1951,0,0.0,0,1,0,0,0,1,125.0,0,31250,1,0,0,0,0,0,0
636,1768.0,6,15,28.17021276595745,2,1990,0,816.0,3,0,0,0,0,1,81.0,0,11841,0,0,1,1,0,0,0
637,4497.0,9,30,36.49230769230768,4,2009,1,1121.0,2,0,0,1,0,0,85.0,1,9187,1,0,0,0,0,0,0
638,3874.0,5,19,35.43661971830985,2,1950,0,284.0,1,1,0,0,0,1,82.0,0,6270,0,0,0,0,0,0,1
639,3764.0,7,26,35.43661971830985,3,2006,0,341.0,1,0,0,0,0,1,69.0,0,15660,1,0,1,0,0,0,0
640,3151.0,7,28,37.68181818181818,3,2006,1,453.0,3,0,0,1,0,0,43.0,0,3087,0,0,1,0,0,0,0
641,3506.0,7,24,34.5,3,2002,1,700.0,1,1,0,0,1,0,95.0,0,13450,1,0,0,0,0,1,0
642,2273.0,5,15,31.02439024390244,2,1977,0,0.0,0,1,0,0,0,1,75.0,0,10125,0,0,0,0,0,0,0
643,2004.0,4,20,29.607361963190183,3,2003,0,0.0,1,1,1,0,0,0,80.0,0,8146,0,0,0,0,1,0,0
644,3067.0,4,20,29.607361963190183,3,1950,0,0.0,1,1,1,0,0,0,60.0,0,9600,0,0,0,0,1,0,0
645,4717.0,8,30,39.42105263157895,3,2005,1,986.0,2,0,0,0,1,0,98.0,1,12328,1,1,0,0,0,1,0
646,4379.0,8,24,33.13793103448276,3,2004,1,516.0,4,0,0,0,0,0,76.0,0,10141,0,0,1,0,0,0,0
647,3744.0,7,27,33.13793103448276,3,2001,1,20.0,1,1,0,0,0,0,65.0,0,8529,0,0,0,0,0,0,0
648,3138.0,7,24,36.49230769230768,3,2003,1,410.0,1,1,0,0,1,0,65.0,0,8127,1,0,0,0,0,0,0
649,3516.0,6,22,29.607361963190183,2,1950,0,0.0,2,1,1,0,0,0,70.0,0,8400,0,0,0,0,1,0,0
650,2732.0,5,19,29.990990990990987,2,1974,0,787.0,4,0,0,0,0,1,44.0,0,10751,0,0,1,0,0,0,0
651,3474.0,5,25,31.02439024390244,2,1975,0,1071.0,3,1,0,0,0,1,77.0,0,10010,0,0,0,0,0,0,0
652,1520.0,5,26,35.43661971830985,2,2002,1,365.0,1,1,1,0,0,0,40.0,0,4280,0,0,0,0,0,0,0
653,1804.0,6,11,28.17021276595745,2,1950,0,0.0,1,1,0,0,0,0,60.0,0,9600,0,0,0,1,1,0,0
654,2596.0,5,20,34.5,2,1972,1,894.0,1,1,0,0,0,0,70.0,0,9800,0,0,0,0,0,0,0
655,2304.0,5,21,30.33225806451613,2,1971,0,119.0,1,1,1,0,0,1,63.0,0,7560,0,1,0,0,0,0,0
656,3738.0,4,16,29.607361963190183,2,1950,0,0.0,1,1,0,0,0,0,60.0,0,9600,0,0,0,0,1,0,0
657,3351.0,6,21,31.02439024390244,2,1977,0,522.0,3,1,0,0,0,1,76.0,0,9880,0,0,0,0,0,0,0
658,2668.0,6,19,30.33225806451613,2,1950,0,280.0,1,1,0,0,0,1,80.0,0,9600,0,0,0,0,0,0,0
659,2968.0,5,20,30.33225806451613,2,1959,0,1148.0,1,1,0,0,0,1,70.0,0,7931,0,1,0,0,0,0,0
660,2737.0,8,24,29.607361963190183,2,1996,1,0.0,1,1,1,0,0,0,69.0,0,5100,0,1,0,0,0,0,0
661,4447.0,9,27,34.5,3,2002,1,1194.0,2,0,0,0,1,0,69.0,0,9720,1,0,1,0,0,1,0
662,2160.0,5,22,29.990990990990987,2,1967,0,842.0,1,1,1,0,0,1,70.0,0,8521,0,0,0,0,0,0,0
663,2508.0,5,14,28.17021276595745,2,1950,0,0.0,1,1,0,0,0,1,52.0,0,8741,0,0,0,1,0,0,0
664,4311.0,8,26,38.60416666666666,3,1995,1,1456.0,1,1,0,0,0,0,89.0,0,12461,0,0,0,0,0,0,0
665,2312.0,5,20,34.5,2,1979,0,710.0,1,0,0,0,0,1,76.0,0,6950,0,0,1,0,0,0,0
666,3090.0,5,25,36.770833333333336,2,1959,0,967.0,4,1,0,0,0,1,115.0,0,16905,1,0,0,0,0,0,0
667,2488.0,6,24,35.43661971830985,2,1991,0,0.0,1,1,1,0,0,0,53.0,0,7155,0,0,0,0,1,0,0
668,5074.0,6,28,38.60416666666666,3,1991,1,704.0,1,0,0,0,1,0,69.0,0,9205,1,1,1,0,0,0,0
669,2966.0,7,24,34.913793103448285,3,2007,1,0.0,1,0,0,1,0,0,64.0,0,7697,0,0,1,0,0,0,0
670,3237.0,5,25,28.17021276595745,2,2002,0,603.0,1,1,0,0,0,1,78.0,0,7800,0,0,0,0,0,0,0
671,2619.0,5,23,30.33225806451613,2,1961,0,311.0,1,1,0,0,0,1,69.0,0,14357,0,1,0,0,0,0,0
672,2343.0,5,22,34.5,2,1994,1,495.0,1,1,0,0,0,0,65.0,0,8775,0,0,0,0,0,0,0
673,3661.0,8,24,36.49230769230768,3,1999,1,612.0,1,0,1,0,0,0,24.0,0,2645,1,0,1,0,0,0,0
674,2780.0,5,23,34.5,2,1995,1,716.0,1,1,0,0,0,0,43.0,0,13568,0,0,0,0,0,0,0
675,3949.0,5,24,30.33225806451613,2,1997,0,1277.0,4,1,0,0,0,1,47.0,0,16321,0,0,0,0,0,0,0
676,3558.0,8,24,36.49230769230768,3,2007,1,350.0,3,1,0,1,1,0,72.0,0,8640,1,0,0,0,0,0,0
677,1968.0,4,22,27.41666666666667,2,1973,0,437.0,4,1,0,0,0,1,21.0,0,1596,0,0,0,0,0,1,0
678,2903.0,5,23,30.33225806451613,2,1958,0,625.0,1,1,0,0,0,1,70.0,0,7315,0,1,0,0,0,0,0
679,2659.0,3,19,29.607361963190183,2,1950,0,0.0,2,1,1,0,0,0,42.0,0,7614,0,0,0,0,1,0,0
680,3046.0,5,23,30.33225806451613,2,1966,0,740.0,2,0,0,0,0,1,69.0,0,11000,1,0,1,0,0,0,0
681,3313.0,8,23,29.607361963190183,3,1999,0,0.0,1,1,1,0,0,0,69.0,0,10337,1,1,0,0,1,0,0
682,6431.0,10,30,40.459016393442624,4,2008,1,1636.0,3,0,0,1,0,0,114.0,0,14803,0,1,1,0,0,0,0
683,2257.0,4,22,25.6231884057971,2,1950,0,285.0,1,1,1,0,0,0,50.0,0,8765,0,0,0,0,1,0,0
684,5384.0,8,27,38.60416666666666,3,2000,1,1173.0,2,0,0,0,1,0,106.0,0,12720,1,0,1,0,0,1,0
685,6237.0,9,30,36.49230769230768,4,2006,1,2158.0,4,0,0,0,0,0,85.0,1,11128,0,1,0,0,0,0,0
686,3402.0,6,18,25.6231884057971,2,1950,0,0.0,1,1,1,0,0,0,60.0,0,5160,0,0,0,0,1,0,0
687,2766.0,6,23,33.13793103448276,3,2005,1,0.0,1,1,1,0,0,0,63.0,0,13072,1,0,0,0,0,0,0
688,2706.0,5,22,30.33225806451613,2,1968,0,732.0,1,1,0,0,1,1,73.0,0,8814,1,0,0,0,0,0,0
689,2697.0,5,15,28.17021276595745,2,1991,0,969.0,4,1,0,0,0,1,70.0,0,7000,0,0,0,1,0,0,0
690,2282.0,5,20,29.5625,2,1979,0,485.0,1,1,1,0,0,1,59.0,0,4484,0,0,0,0,0,0,0
691,2468.0,6,24,33.13793103448276,2,1994,1,274.0,1,1,0,0,1,0,69.0,0,9019,1,0,0,0,0,0,0
692,1152.0,3,11,25.6231884057971,2,1950,1,0.0,1,1,0,0,0,0,60.0,0,8520,0,0,0,1,0,0,0
693,4200.0,8,24,36.49230769230768,3,2008,1,0.0,1,0,0,0,0,0,92.0,1,11932,0,0,0,0,0,0,0
694,4985.0,7,25,33.814814814814824,2,2002,0,1219.0,4,0,0,0,0,1,69.0,1,115149,0,0,0,0,0,0,0
695,3468.0,5,20,34.5,2,2001,0,88.0,1,1,0,0,0,1,40.0,0,14330,0,0,0,0,0,0,0
696,880.0,3,14,28.17021276595745,2,2007,0,0.0,0,1,1,0,0,1,67.0,0,8777,0,0,0,0,0,0,0
697,2877.0,6,22,31.882352941176467,2,1974,0,257.0,1,1,0,0,0,1,24.0,0,2308,1,0,0,0,0,0,0
698,2900.0,7,26,29.607361963190183,3,2005,1,299.0,1,1,0,0,0,0,50.0,0,2500,1,0,0,0,0,0,0
699,3334.0,7,26,36.770833333333336,2,1990,0,1053.0,1,0,0,0,0,1,50.0,0,8049,0,1,1,0,0,0,0
700,1092.0,4,6,25.6231884057971,1,1950,0,0.0,0,1,0,0,0,0,70.0,0,5600,0,1,0,1,0,0,0
701,3076.0,7,29,36.770833333333336,3,2003,1,786.0,3,0,0,0,0,0,73.0,0,9590,0,0,1,0,0,0,0
702,3069.0,6,24,28.17021276595745,2,1976,0,631.0,3,0,1,0,0,1,72.0,0,7200,0,1,1,0,0,0,0
703,3576.0,7,26,35.43661971830985,3,1987,0,223.0,1,1,0,0,0,1,86.0,0,11500,1,0,0,0,0,0,0
704,1676.0,5,19,29.607361963190183,2,1950,0,0.0,1,1,1,0,0,0,60.0,0,6756,0,0,0,0,1,0,0
705,2703.0,4,14,29.607361963190183,2,1996,0,0.0,1,1,0,0,0,0,63.0,0,11426,0,0,0,1,0,0,0
706,4856.0,8,25,40.459016393442624,4,2007,1,0.0,1,0,0,1,0,0,93.0,0,12030,0,1,1,0,0,0,0
707,3547.0,8,27,33.13793103448276,3,1994,1,380.0,1,0,0,0,1,0,80.0,0,9554,1,0,1,0,0,0,0
708,1216.0,4,12,25.6231884057971,2,1950,0,0.0,1,1,0,0,0,0,61.0,0,8534,0,0,0,1,1,0,0
709,3543.0,6,24,33.87356321839081,2,1976,0,644.0,1,0,0,0,0,1,104.0,0,11361,0,0,1,0,0,0,0
710,4197.0,6,23,36.770833333333336,2,1986,0,1398.0,1,0,0,0,0,1,47.0,1,12416,0,0,0,0,0,0,0
711,2796.0,5,22,30.33225806451613,2,1959,0,991.0,1,0,0,0,0,1,80.0,0,9600,0,0,1,0,0,0,0
712,3826.0,5,20,30.33225806451613,2,1958,0,0.0,1,1,0,0,0,1,70.0,0,8267,0,0,0,0,0,0,0
713,2904.0,6,27,29.921052631578952,2,1989,0,521.0,1,1,1,0,0,1,50.0,0,6000,1,0,0,0,0,0,0
714,3024.0,7,20,33.87356321839081,2,1969,0,0.0,1,0,0,0,0,1,80.0,0,9600,1,1,1,0,0,0,0
715,2376.0,5,21,30.33225806451613,2,1958,0,0.0,1,1,0,0,0,1,71.0,0,7350,0,1,0,0,0,0,0
716,2339.0,6,24,29.990990990990987,2,1978,0,450.0,4,0,0,0,0,1,69.0,0,7703,0,0,0,0,0,0,0
717,2815.0,6,22,29.607361963190183,3,1950,0,0.0,1,1,1,0,0,0,63.0,0,4347,0,0,0,0,1,0,0
718,2365.0,5,26,30.33225806451613,2,2006,0,32.0,1,1,0,0,0,1,80.0,0,9600,0,0,0,0,0,0,0
719,5377.0,8,28,38.60416666666666,3,1995,1,1032.0,3,0,0,0,1,0,98.0,0,12256,1,0,1,0,0,0,0
720,4042.0,7,27,33.87356321839081,2,1993,1,0.0,1,0,0,0,0,0,80.0,0,9547,0,0,1,0,0,0,0
721,3284.0,6,23,36.49230769230768,3,2006,1,905.0,1,0,0,1,0,0,60.0,1,7200,0,0,0,0,0,0,0
722,2566.0,6,19,33.13793103448276,2,2006,1,80.0,1,0,0,0,0,0,63.0,0,13072,0,0,1,1,0,0,0
723,2295.0,6,28,29.607361963190183,2,2007,0,0.0,1,1,0,0,0,0,60.0,0,3600,0,0,0,0,1,0,0
724,2354.0,5,20,28.210526315789476,2,1971,0,0.0,1,0,1,0,0,1,21.0,0,1680,1,0,1,0,0,0,0
725,3128.0,8,28,36.49230769230768,3,2005,1,1039.0,1,1,0,0,0,0,37.0,0,3316,1,0,0,0,0,0,0
726,5373.0,9,30,40.459016393442624,3,2006,1,1369.0,1,0,0,1,1,0,72.0,1,16387,1,1,0,0,0,0,0
727,4471.0,8,28,31.02439024390244,3,2002,1,1218.0,1,0,0,0,0,0,69.0,0,13265,0,1,1,0,0,0,0
728,3695.0,7,28,40.459016393442624,3,2003,1,1000.0,1,0,0,0,0,0,48.0,1,3242,0,0,0,0,0,0,0
729,3710.0,7,24,33.87356321839081,2,1976,0,624.0,4,0,0,0,0,1,64.0,1,8991,0,0,0,0,0,0,0
730,3105.0,5,23,30.33225806451613,2,1960,0,1098.0,1,1,0,0,0,1,80.0,0,8000,0,1,0,0,0,0,0
731,3358.0,6,24,36.770833333333336,3,1997,1,742.0,1,0,0,0,1,0,69.0,0,9303,1,1,1,0,0,0,0
732,2792.0,5,22,29.990990990990987,2,2006,0,0.0,1,1,0,0,0,1,69.0,0,8544,1,0,0,0,0,0,0
733,2411.0,5,25,30.33225806451613,2,1954,0,486.0,1,1,0,0,0,1,69.0,0,11425,0,0,0,0,0,0,0
734,4203.0,7,27,34.5,3,1999,1,252.0,3,0,0,0,1,0,75.0,0,11404,1,0,1,0,0,0,0
735,2850.0,6,24,34.913793103448285,3,2007,1,0.0,3,0,0,1,1,0,72.0,1,8229,1,0,0,0,0,0,0
736,2058.0,5,18,29.607361963190183,2,1950,1,579.0,1,1,0,0,0,0,56.0,0,4485,0,0,0,1,0,0,0
737,2081.0,4,13,28.17021276595745,2,1954,0,0.0,0,1,0,0,0,1,69.0,0,15635,0,0,0,0,0,0,0
738,2140.0,5,24,29.607361963190183,2,1990,0,0.0,1,1,1,0,0,0,56.0,0,3153,0,0,0,0,1,0,0
739,4284.0,8,24,36.49230769230768,3,2006,1,24.0,3,1,0,0,0,0,84.0,0,11096,0,0,0,0,0,0,0
740,2580.0,6,27,35.43661971830985,2,2004,0,0.0,1,1,0,0,0,1,80.0,0,14000,0,0,0,0,0,0,0
741,2338.0,6,17,33.13793103448276,2,2005,1,24.0,2,1,0,0,0,0,74.0,0,7733,1,0,0,1,0,0,0
742,3427.0,6,24,36.770833333333336,3,2000,0,1136.0,3,1,0,0,0,0,69.0,0,8098,0,0,0,0,0,0,0
743,4374.0,5,22,30.33225806451613,2,2005,0,528.0,1,0,0,0,0,1,70.0,0,8393,0,0,1,0,0,0,0
744,2976.0,4,20,29.990990990990987,2,1969,0,1198.0,3,1,0,0,0,1,60.0,0,12900,2,0,0,0,0,0,0
745,3056.0,5,23,36.770833333333336,2,1950,0,353.0,3,1,1,0,0,1,69.0,0,57200,0,0,0,0,0,0,0
746,3864.0,5,20,30.33225806451613,2,1958,0,0.0,1,0,1,0,0,1,70.0,1,8078,0,1,0,0,0,0,0
747,3876.0,7,24,33.87356321839081,2,1976,0,0.0,1,0,0,0,1,1,69.0,0,12384,1,0,1,0,0,0,0
748,3462.0,7,24,33.87356321839081,3,1976,0,1005.0,4,0,0,0,0,1,69.0,1,9927,0,0,0,0,0,0,0
749,2091.0,5,21,34.5,2,1977,0,60.0,3,1,0,0,0,1,39.0,0,16300,0,0,0,0,0,0,0
750,3993.0,6,25,36.770833333333336,3,2000,1,1223.0,2,1,0,0,0,0,69.0,0,7915,0,1,0,0,0,0,0
751,2496.0,5,21,31.02439024390244,2,1954,0,0.0,1,1,0,0,0,1,100.0,0,21750,0,1,0,0,0,0,1
752,3692.0,8,25,31.02439024390244,3,2001,1,0.0,1,1,0,0,0,0,70.0,0,9116,0,1,0,0,0,0,0
753,4474.0,7,26,36.770833333333336,2,1989,1,904.0,4,0,0,0,0,0,125.0,0,14419,1,1,1,0,0,0,0
754,2478.0,5,19,30.33225806451613,2,1951,0,308.0,1,1,0,0,0,1,67.0,0,13070,0,1,0,0,0,0,0
755,3605.0,6,23,28.17021276595745,2,1956,0,0.0,1,1,0,0,0,1,73.0,0,9855,0,1,0,0,0,0,0
756,4359.0,9,30,39.42105263157895,4,2007,1,1034.0,4,0,0,0,0,0,60.0,0,8118,0,1,1,0,0,0,1
757,3459.0,6,22,30.33225806451613,2,1960,0,733.0,1,0,0,0,0,1,69.0,0,10920,1,1,1,0,0,0,0
758,2080.0,5,21,30.33225806451613,2,1962,0,110.0,1,1,1,0,0,1,60.0,0,6600,0,1,0,0,0,0,0
759,2648.0,7,28,34.5,3,2005,1,648.0,3,1,0,0,1,0,63.0,0,8199,1,0,0,0,0,0,0
760,3097.0,7,24,31.02439024390244,2,1991,1,611.0,3,1,0,0,0,0,69.0,0,9947,0,0,0,0,0,0,0
761,6630.0,7,26,37.70588235294117,3,1974,0,1023.0,4,0,0,0,0,1,100.0,0,14330,0,0,1,0,0,0,0
762,3461.0,8,24,34.5,3,2007,1,20.0,3,1,0,0,1,0,68.0,0,10769,1,0,0,0,0,0,0
763,2360.0,5,23,34.5,3,1996,1,298.0,3,1,1,0,0,0,57.0,0,8846,0,0,0,0,0,0,0
764,2960.0,6,20,30.33225806451613,2,1964,0,0.0,1,1,0,0,0,1,69.0,0,10600,0,0,0,0,0,0,0
765,4906.0,5,26,29.990990990990987,2,1977,0,498.0,1,1,0,0,0,1,69.0,0,18890,2,0,0,0,0,1,0
766,3096.0,5,15,29.607361963190183,2,2006,0,0.0,1,1,1,0,0,0,69.0,0,9142,0,0,0,0,1,0,0
767,2428.0,7,24,34.913793103448285,3,2003,1,0.0,1,1,0,0,1,0,69.0,0,7750,1,0,0,0,0,0,0
768,2259.0,4,21,25.6231884057971,2,1950,1,0.0,1,1,1,0,0,0,50.0,0,6060,0,0,0,0,0,0,0
769,2146.0,5,22,31.02439024390244,2,2003,0,441.0,1,1,0,0,0,1,58.0,0,10172,0,0,0,0,0,0,0
770,5277.0,7,26,33.13793103448276,3,1987,0,28.0,4,0,0,0,1,1,86.0,0,10380,1,0,1,0,0,0,0
771,3456.0,6,24,34.5,2,1997,1,648.0,1,1,0,0,1,0,69.0,0,9337,1,0,0,0,0,0,0
772,1460.0,4,11,30.33225806451613,2,1950,0,0.0,0,1,1,0,0,0,60.0,0,7200,0,0,0,0,0,0,0
773,3935.0,5,17,29.607361963190183,2,1960,0,234.0,1,1,0,0,0,0,60.0,0,9600,0,0,0,0,1,0,0
774,3830.0,5,22,30.33225806451613,2,1968,0,361.0,2,0,0,0,1,1,72.0,0,8640,1,0,1,0,0,0,0
775,2846.0,5,21,30.33225806451613,2,1960,0,374.0,1,1,1,0,0,1,70.0,0,7931,1,0,0,0,0,0,0
776,2582.0,5,22,29.990990990990987,2,1965,1,841.0,2,1,0,0,0,0,75.0,0,11625,1,1,0,0,0,0,0
777,3393.0,6,26,30.33225806451613,2,1972,0,674.0,3,0,0,0,0,1,80.0,0,9600,0,0,1,0,0,0,0
778,4430.0,8,29,40.459016393442624,3,2008,1,1218.0,1,0,0,0,0,0,98.0,1,11478,0,0,0,0,0,0,0
779,5155.0,9,31,40.459016393442624,3,2006,1,1023.0,1,0,0,1,0,0,61.0,0,7740,0,1,1,0,0,0,0
780,4658.0,8,28,36.770833333333336,3,2008,1,1513.0,4,0,0,1,0,0,71.0,1,9520,0,0,0,0,0,0,1
781,2238.0,4,21,30.33225806451613,2,1961,0,314.0,1,1,0,0,0,0,69.0,0,17199,0,0,0,0,1,0,0
782,3164.0,6,21,29.607361963190183,2,2004,0,370.0,2,1,1,0,0,0,40.0,0,5400,0,0,0,0,1,0,0
783,1912.0,4,13,30.33225806451613,2,1950,0,0.0,1,1,0,0,0,1,60.0,0,10800,1,0,0,1,0,0,0
784,3471.0,6,18,29.607361963190183,2,1950,0,0.0,2,1,1,0,0,0,90.0,0,9900,0,0,0,0,1,0,0
785,2892.0,6,20,29.607361963190183,2,1950,0,276.0,1,1,1,0,0,0,50.0,0,6000,0,0,0,0,1,0,0
786,5900.0,8,27,37.70588235294117,3,1981,0,1632.0,4,1,0,0,0,1,94.0,0,17778,0,1,0,0,0,0,0
787,1825.0,6,16,27.41666666666667,2,2007,0,358.0,1,1,0,0,0,1,21.0,0,1477,1,0,0,1,0,0,0
788,2592.0,7,24,35.43661971830985,2,2007,1,343.0,1,0,0,0,0,0,85.0,0,19645,1,0,1,0,0,1,0
789,3228.0,7,27,34.5,3,1996,1,0.0,1,1,0,0,1,0,70.0,0,8750,1,0,0,0,0,0,0
790,1521.0,5,14,30.33225806451613,2,1956,0,0.0,0,1,0,0,0,0,74.0,0,7785,0,0,0,0,0,0,0
791,2520.0,5,16,28.17021276595745,2,1988,0,1200.0,4,1,0,0,0,1,60.0,0,10800,0,0,0,1,0,0,0
792,3899.0,8,29,36.49230769230768,3,2006,1,379.0,3,0,0,0,0,0,76.0,1,9139,0,1,0,0,0,0,0
793,4064.0,7,28,33.87356321839081,3,1999,1,144.0,1,1,0,0,0,0,78.0,0,10140,0,1,0,0,0,0,0
794,1325.0,4,13,29.607361963190183,2,1950,0,0.0,0,1,1,0,0,0,60.0,0,10122,0,0,0,0,0,0,0
795,3402.0,7,25,34.913793103448285,2,1998,1,0.0,1,0,0,0,1,0,74.0,0,10141,1,0,1,0,0,0,0
796,2592.0,6,20,28.210526315789476,2,1973,0,312.0,1,0,1,0,0,1,21.0,0,2205,1,0,1,0,0,0,0
797,2277.0,3,15,30.33225806451613,2,1950,0,0.0,2,1,1,0,0,1,60.0,0,10914,0,1,0,0,0,0,0
798,3943.0,7,25,31.02439024390244,3,2003,1,0.0,1,1,0,0,0,0,129.0,0,9196,0,0,0,0,0,0,0
799,3345.0,7,23,36.49230769230768,3,2005,1,400.0,1,1,0,0,1,0,75.0,0,9803,1,0,0,0,0,0,0
800,6976.0,10,30,40.459016393442624,4,2007,1,1684.0,3,0,0,1,0,0,59.0,0,17169,1,1,1,0,0,0,0
801,3027.0,7,28,34.913793103448285,3,2005,1,0.0,3,1,0,0,1,0,59.0,0,9171,1,0,0,0,0,0,0
802,2676.0,5,23,34.5,2,1994,1,722.0,1,1,1,0,0,0,65.0,0,9750,0,0,0,0,0,0,0
803,2610.0,5,23,30.33225806451613,2,1978,0,941.0,3,0,0,0,0,1,75.0,0,8604,0,0,1,0,0,0,0
804,2559.0,6,19,29.921052631578952,2,1999,0,0.0,2,1,1,0,0,0,60.0,0,6155,0,0,0,0,1,0,0
805,3097.0,6,26,34.913793103448285,2,2000,1,520.0,1,1,0,0,1,0,58.0,0,9487,1,0,0,0,0,0,0
806,2252.0,6,22,28.17021276595745,2,2006,0,547.0,4,0,0,0,0,0,35.0,0,3675,0,0,1,0,0,0,0
807,1416.0,4,16,25.6231884057971,2,1950,0,0.0,1,1,1,0,0,0,60.0,0,10200,0,0,0,0,1,0,0
808,4278.0,7,24,34.5,3,2006,1,20.0,2,0,0,0,0,0,75.0,0,11750,0,0,1,0,0,0,0
809,3550.0,7,27,36.770833333333336,3,2008,1,78.0,1,0,0,0,0,0,88.0,1,11896,0,0,0,0,0,0,0
810,3589.0,6,24,33.87356321839081,2,1972,0,247.0,1,1,0,0,1,1,80.0,0,10400,2,0,0,0,0,0,0
811,2576.0,6,21,34.5,2,1978,0,505.0,4,1,1,0,0,1,69.0,0,10970,0,0,0,0,0,0,0
812,3863.0,7,27,34.5,3,1996,1,690.0,4,0,0,0,0,0,73.0,0,11883,0,1,1,0,0,0,0
813,3583.0,5,26,30.33225806451613,2,1959,0,1018.0,1,1,0,0,0,1,70.0,0,10552,1,1,0,0,0,0,0
814,1828.0,3,12,28.17021276595745,2,1950,0,41.0,1,1,0,0,0,0,45.0,0,8248,0,0,0,1,1,0,0
815,3734.0,6,24,30.33225806451613,2,1993,0,536.0,4,0,0,0,1,1,80.0,0,9760,1,1,1,0,0,0,0
816,3253.0,6,24,36.49230769230768,3,2000,1,507.0,1,0,1,0,0,0,34.0,0,2998,1,0,1,0,0,0,0
817,2573.0,6,25,35.43661971830985,2,2005,0,113.0,1,1,1,0,0,0,51.0,0,6821,0,0,0,0,1,0,1
818,4464.0,7,26,34.5,3,2000,1,1412.0,4,1,0,0,0,0,69.0,0,11354,0,0,0,0,0,0,0
819,2616.0,6,24,33.13793103448276,2,1992,1,747.0,3,1,0,0,0,0,73.0,0,9069,0,0,0,0,0,0,0
820,2734.0,6,20,30.33225806451613,2,2004,0,481.0,1,1,1,0,0,1,60.0,0,8064,0,0,0,0,0,0,0
821,2750.0,4,22,29.607361963190183,1,1950,1,315.0,1,1,1,0,0,0,90.0,0,5400,0,0,0,0,0,0,0
822,2680.0,5,14,29.5625,2,2000,1,210.0,1,1,0,0,0,0,55.0,0,5687,0,0,0,1,0,0,0
823,7122.0,8,29,39.42105263157895,4,2003,1,1416.0,4,0,0,0,1,0,47.0,0,53504,1,1,1,0,0,1,1
824,2341.0,7,19,33.13793103448276,3,2006,1,0.0,1,1,0,0,0,0,63.0,0,7500,1,0,0,1,0,0,0
825,4950.0,9,31,40.459016393442624,3,2007,1,1572.0,1,0,0,0,0,0,108.0,1,13173,0,1,0,0,0,0,0
826,2522.0,5,21,29.990990990990987,3,1993,0,0.0,1,1,1,0,0,1,82.0,0,9488,0,0,0,0,0,0,0
827,2452.0,5,20,29.990990990990987,2,1965,0,560.0,1,0,0,0,0,1,69.0,0,13526,0,1,1,0,0,0,0
828,4650.0,4,24,29.607361963190183,2,1950,0,0.0,1,1,1,0,0,0,60.0,0,10410,0,0,0,0,1,0,0
829,2610.0,5,23,29.607361963190183,2,2005,0,144.0,1,1,0,0,0,1,100.0,0,12000,0,0,0,0,0,0,0
830,2882.0,5,20,30.33225806451613,2,1970,0,0.0,1,1,0,0,0,1,69.0,0,7830,1,0,0,0,0,0,0
831,3060.0,7,26,29.607361963190183,2,1950,0,0.0,1,1,1,0,0,0,65.0,0,8850,0,0,0,0,1,0,0
832,3571.0,8,28,40.459016393442624,3,2006,1,24.0,2,0,0,0,0,0,41.0,1,7132,0,0,0,0,0,0,0
833,3452.0,5,22,28.17021276595745,2,1999,1,637.0,1,1,1,0,0,0,75.0,0,9937,0,1,0,0,0,0,0
834,2033.0,5,22,29.607361963190183,2,1950,0,0.0,1,1,1,0,0,1,52.0,0,5720,1,0,0,0,0,0,0
835,5777.0,8,27,38.60416666666666,3,1993,1,247.0,1,0,0,0,1,0,69.0,0,12585,1,0,1,0,0,0,0
836,2624.0,7,27,34.5,3,2006,1,0.0,1,1,0,1,1,0,85.0,0,11103,1,0,0,0,0,0,0
837,3951.0,8,24,39.42105263157895,3,1996,1,741.0,1,1,0,0,0,0,57.0,0,8013,0,0,0,0,0,0,0
838,4093.0,9,31,40.459016393442624,3,2006,1,1037.0,3,0,0,0,0,0,77.0,1,10872,0,0,0,0,0,0,0
839,5687.0,8,29,36.770833333333336,3,2002,1,1329.0,3,0,0,0,0,0,80.0,0,11305,0,1,1,0,0,0,0
840,2693.0,5,24,30.33225806451613,2,1960,0,0.0,1,0,0,0,0,1,70.0,0,9100,0,1,0,0,0,0,0
841,3268.0,7,26,33.814814814814824,2,2005,0,226.0,4,1,0,0,0,1,73.0,0,39104,0,0,0,0,0,0,0
842,5134.0,9,29,40.459016393442624,4,2008,1,372.0,1,0,0,1,0,0,58.0,0,10110,0,1,1,0,0,0,0
843,2442.0,3,21,25.6231884057971,2,1950,0,0.0,1,1,1,0,0,0,60.0,0,9786,0,1,0,0,1,0,0
844,3730.0,8,24,36.49230769230768,3,2007,1,0.0,1,1,0,1,0,0,30.0,0,5330,1,0,0,0,0,0,0
