,Total SF,Overall Qual,Interior Qual,Neighborhood Score,Exter Qual,Age at sale,Garage Finish,Year Remod/Add,Full Bath,Foundation_PConc,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,Garage Type_Attchd,MS SubClass_C060,Foundation_CBlock,BsmtFin Type 1,Exterior 1st_VinylSd,Lot Frontage,Exterior 2nd_VinylSd,Mas Vnr Type_Stone,Lot Area,Lot Shape,Paved Drive,Bsmt Full Bath,Half Bath,MS Zoning_RM,Roof Style_Hip,Mas Vnr Type_BrkFace,Roof Style_Gable,MS SubClass_C030,MS Zoning_RL,Garage Type_NA,Foundation_BrkTil,Garage Type_BuiltIn,Sale Type_WD ,Land Contour_HLS,House Style_2Story
1591,2538.0,5,26,29.607361963190183,2,67,1,1950,1,0,0.0,1,0,1,0,0,0,1,1,1,60.0,1,1,7200,3,2,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0
1592,6268.0,10,30,39.421052631578945,4,0,2,2006,2,1,1206.0,1,0,0,1,1,1,0,6,1,82.0,1,1,16052,2,2,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1
1593,2136.0,5,21,29.99099099099099,2,47,1,1962,1,0,140.0,1,0,0,0,1,0,1,2,1,65.0,1,0,7150,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1594,1152.0,4,8,28.170212765957448,2,53,0,1955,2,1,0.0,0,1,0,0,0,0,0,0,0,65.0,0,0,6012,3,0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,0
1595,2554.0,7,22,29.607361963190183,2,88,1,1965,1,0,116.0,1,1,1,0,0,0,0,4,0,53.0,0,0,5350,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1
1596,2584.0,5,22,29.607361963190183,2,85,1,1968,1,0,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,5400,3,2,0.0,0,0,0,0,1,1,1,0,1,0,1,0,0
1597,3880.0,5,23,29.99099099099099,2,39,1,1967,1,0,194.0,1,0,0,0,1,0,1,4,0,69.0,0,0,9535,2,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,0
1598,3715.0,7,24,33.13793103448276,3,1,2,2006,2,1,0.0,1,0,0,0,1,0,0,1,1,65.0,1,0,7441,2,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1599,3040.0,5,24,29.99099099099099,2,48,1,1961,2,0,0.0,1,1,0,0,1,0,1,1,0,88.0,0,0,15400,3,2,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1600,3185.0,5,20,31.024390243902438,2,41,3,1969,2,0,476.0,3,1,0,0,1,0,1,4,0,68.0,0,0,10544,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1601,3722.0,8,24,36.49230769230769,3,0,3,2006,2,1,0.0,1,0,0,1,1,0,0,1,1,85.0,1,0,10936,3,2,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0
1602,3305.0,7,28,36.770833333333336,3,8,3,2003,2,1,624.0,1,0,0,0,0,1,0,6,1,80.0,1,0,11316,3,2,1.0,1,0,0,1,1,0,1,0,0,1,1,0,1
1603,3200.0,8,24,36.49230769230769,3,0,2,2006,2,1,24.0,1,1,0,1,1,0,0,6,1,72.0,1,0,8640,3,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1604,4741.0,8,26,38.604166666666664,3,8,3,1998,2,1,0.0,1,0,0,0,0,1,0,1,1,93.0,1,0,12090,3,2,0.0,1,0,1,1,0,0,1,0,0,1,1,0,1
1605,5110.0,7,27,33.13793103448276,2,9,3,2000,4,1,820.0,1,0,0,0,0,0,0,6,1,69.0,1,0,7939,3,2,2.0,2,0,1,1,0,0,1,0,0,1,1,0,1
1606,2659.0,7,28,34.91379310344828,3,6,3,2002,2,1,0.0,1,1,0,0,1,1,0,1,1,69.0,1,0,7750,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1607,3354.0,6,24,30.33225806451613,2,43,2,1991,2,0,270.0,4,0,0,0,1,0,1,2,0,85.0,0,0,9350,3,2,0.0,0,0,1,1,0,0,1,0,0,0,0,0,0
1608,2474.0,8,27,34.91379310344828,3,7,3,2002,2,1,353.0,1,1,0,0,0,0,0,6,1,69.0,1,0,7750,3,2,1.0,1,0,1,0,0,0,1,0,0,1,1,0,0
1609,4214.0,6,23,33.87356321839081,2,36,1,1971,2,0,492.0,2,0,0,0,1,0,1,5,0,128.0,0,0,13001,2,2,0.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1610,3809.0,6,24,35.436619718309856,2,23,3,1986,2,0,454.0,1,0,0,0,0,0,1,5,1,69.0,1,0,13607,2,2,1.0,1,0,0,1,1,0,1,0,0,1,1,0,0
1611,2426.0,6,24,34.5,3,6,3,2003,1,1,685.0,3,0,0,0,1,0,0,6,1,69.0,1,0,4435,3,2,1.0,0,1,0,1,1,0,0,0,0,0,1,0,0
1612,4268.0,8,30,35.436619718309856,4,2,3,2008,2,1,1476.0,4,0,0,1,1,0,0,6,0,44.0,0,1,3843,2,2,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0
1613,3363.0,8,26,39.421052631578945,3,19,2,1989,2,1,319.0,4,1,0,0,1,0,0,6,0,65.0,0,0,5950,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,1,0
1614,3141.0,5,25,35.436619718309856,2,66,1,1950,1,0,602.0,2,1,0,0,1,0,1,4,0,80.0,0,0,12400,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0
1615,2592.0,5,21,30.33225806451613,2,52,2,1958,1,0,774.0,1,1,0,0,1,0,1,3,0,75.0,0,0,10425,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1616,2305.0,5,21,34.5,2,31,1,1978,1,0,625.0,3,0,0,0,1,0,0,6,0,69.0,0,0,16269,2,2,0.0,0,0,0,1,1,0,1,0,1,0,1,0,0
1617,3156.0,7,24,34.5,3,8,2,2000,2,1,527.0,2,0,0,0,1,1,0,6,1,68.0,1,0,8998,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1618,4631.0,6,25,33.87356321839081,2,42,2,1997,2,1,0.0,1,0,0,0,1,1,0,1,0,80.0,0,0,10400,3,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1619,2048.0,5,20,29.607361963190183,2,67,1,1950,1,0,0.0,1,1,1,0,0,0,1,1,0,60.0,0,0,10134,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1620,1913.0,5,14,33.13793103448276,2,30,1,1979,2,0,0.0,0,1,0,0,1,0,0,0,0,64.0,0,0,7007,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1621,4158.0,8,29,34.5,3,4,3,2006,2,1,24.0,4,0,0,0,1,0,0,6,1,78.0,1,1,11645,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1622,3147.0,5,22,30.33225806451613,2,44,2,1963,1,0,288.0,1,1,0,0,0,0,1,5,0,60.0,0,0,8250,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1623,3231.0,6,21,30.33225806451613,2,52,2,1954,2,0,468.0,1,0,0,0,1,0,1,4,0,69.0,0,1,11027,2,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1624,5676.0,9,30,40.459016393442624,4,1,2,2008,2,1,1232.0,3,0,0,0,1,0,0,6,1,95.0,1,1,12350,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1625,4949.0,7,24,30.33225806451613,2,44,2,1998,3,0,636.0,4,1,0,0,1,1,1,5,0,69.0,0,0,18275,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,1,1
1626,3523.0,6,25,33.13793103448276,3,25,3,1985,2,0,0.0,1,0,0,0,1,1,1,1,0,77.0,0,0,9206,3,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1627,3604.0,8,28,40.459016393442624,3,3,3,2006,2,1,863.0,1,0,0,0,1,0,0,6,0,48.0,0,0,6240,3,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1628,2290.0,2,20,29.607361963190183,2,87,1,1970,1,0,0.0,1,1,1,0,0,0,0,1,0,68.0,0,0,9656,3,0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0
1629,3171.0,7,26,34.91379310344828,2,12,3,1996,2,1,0.0,1,0,0,0,1,0,0,1,0,63.0,0,0,7875,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1630,5449.0,9,26,40.459016393442624,2,0,2,2006,3,1,0.0,3,0,0,1,1,1,0,1,1,111.0,1,1,16259,3,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1
1631,2141.0,5,20,29.99099099099099,2,40,1,1967,1,0,599.0,1,0,0,0,1,0,1,6,0,69.0,0,0,6173,2,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1632,4000.0,6,26,36.770833333333336,2,19,1,1989,2,0,0.0,1,0,0,0,1,0,1,1,0,75.0,0,0,12890,2,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1633,4008.0,8,29,36.49230769230769,4,0,3,2007,2,1,0.0,2,1,0,1,1,0,0,1,0,84.0,0,0,10440,3,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1634,2280.0,7,18,33.13793103448276,2,4,0,2005,1,1,680.0,1,0,0,0,0,0,0,6,1,63.0,1,0,7500,3,2,1.0,0,0,0,1,1,0,1,1,0,0,1,0,0
1635,3625.0,4,23,30.33225806451613,2,54,3,1953,1,0,595.0,1,1,0,0,1,0,1,4,1,75.0,1,0,9532,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1636,3396.0,7,29,37.68181818181818,3,1,3,2007,2,1,0.0,3,0,0,1,1,0,0,1,0,53.0,0,0,3922,3,2,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0
1637,2737.0,6,21,29.92105263157895,2,92,1,2003,1,0,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,8730,3,2,0.0,0,0,0,0,1,0,1,0,1,0,1,0,1
1638,2336.0,5,21,25.6231884057971,3,77,1,2007,1,0,737.0,1,1,1,0,0,0,0,5,0,60.0,0,0,6060,3,0,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0
1639,5653.0,9,31,40.459016393442624,4,1,3,2007,2,1,0.0,4,0,0,1,1,0,0,1,0,107.0,0,0,14450,3,2,0.0,1,0,0,1,1,0,1,0,0,0,0,0,0
1640,2835.0,6,21,29.607361963190183,1,89,1,1950,1,0,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,5400,3,2,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0
1641,4600.0,8,29,36.49230769230769,3,1,2,2006,2,1,0.0,3,0,0,0,1,0,0,1,1,85.0,1,1,10000,3,2,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1642,2472.0,5,23,30.33225806451613,3,49,2,2006,1,0,806.0,1,0,0,0,1,0,1,5,0,72.0,0,0,10007,2,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,0
1643,1262.0,3,18,29.607361963190183,2,85,1,1950,1,0,416.0,1,1,1,0,0,0,0,2,0,52.0,0,0,7830,3,0,1.0,0,1,0,0,1,1,0,0,1,0,1,0,0
1644,4788.0,7,24,30.33225806451613,2,37,3,1969,2,0,0.0,2,0,0,0,1,0,1,1,0,90.0,0,0,11727,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1645,2697.0,6,20,25.6231884057971,2,94,1,1965,1,0,276.0,1,1,1,0,0,0,1,3,0,60.0,0,0,10320,3,2,1.0,1,1,0,0,1,0,0,0,0,0,1,0,1
1646,2277.0,6,22,30.33225806451613,2,49,2,1958,1,0,507.0,3,0,0,0,1,0,1,6,1,65.0,1,0,10482,3,2,0.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1647,6630.0,9,30,40.459016393442624,3,6,3,2003,2,1,1972.0,1,0,0,0,1,0,0,6,1,110.0,1,0,15274,2,2,2.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1648,2852.0,5,22,34.5,2,32,1,2008,2,0,532.0,2,1,1,0,0,0,1,2,0,61.0,0,0,8800,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1649,3099.0,6,25,34.91379310344828,2,17,3,1994,2,1,0.0,1,1,0,0,1,1,0,1,0,75.0,0,0,10000,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1650,2956.0,6,25,33.87356321839081,2,35,2,1974,2,0,888.0,1,0,0,0,1,0,1,5,0,78.0,0,0,10140,3,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1651,3519.0,7,28,34.91379310344828,3,0,3,2006,2,1,0.0,3,1,0,1,0,1,0,1,1,58.0,1,0,14054,2,2,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1
1652,4101.0,6,27,33.13793103448276,3,18,2,1992,2,1,0.0,1,1,0,0,1,1,0,1,0,70.0,0,0,11218,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1653,2970.0,5,24,30.33225806451613,2,51,2,1957,1,0,621.0,1,0,0,0,1,0,1,5,0,74.0,0,0,8856,3,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1654,2219.0,5,23,29.99099099099099,2,44,1,2008,1,0,240.0,2,0,1,0,0,0,1,4,0,65.0,0,0,7800,3,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1655,2580.0,5,20,29.607361963190183,2,99,1,2006,1,0,247.0,1,1,1,0,0,0,0,5,0,60.0,0,0,7200,3,2,1.0,0,1,1,0,0,1,0,0,1,0,1,0,0
1656,4874.0,5,18,30.33225806451613,2,55,1,1951,2,0,756.0,1,0,1,0,0,0,1,2,0,89.0,0,0,10680,3,2,0.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1657,3184.0,6,23,34.91379310344828,2,10,3,1998,2,1,851.0,4,1,0,0,1,1,0,6,1,59.0,1,0,9535,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1658,2871.0,6,18,29.5625,2,95,1,1950,1,1,0.0,1,1,1,0,0,0,0,1,0,66.0,0,0,6858,3,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1659,2280.0,5,26,29.99099099099099,2,47,1,2007,1,0,764.0,1,1,1,0,0,0,1,5,0,75.0,0,0,8100,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1660,2904.0,5,22,34.5,2,33,1,1975,1,0,294.0,3,0,1,0,0,0,1,5,0,69.0,0,0,9216,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,0
1661,1985.0,5,19,29.92105263157895,2,78,1,1960,1,0,0.0,1,1,1,0,0,0,0,1,1,50.0,1,0,9100,3,1,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0
1662,3307.0,7,24,33.13793103448276,3,5,2,2004,2,1,0.0,3,0,0,0,1,1,0,1,1,67.0,1,0,12774,3,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1663,2416.0,5,19,29.607361963190183,2,59,1,1970,1,0,384.0,1,1,1,0,0,0,1,4,0,50.0,0,0,6000,3,2,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0
1664,2791.0,6,25,34.91379310344828,2,12,3,1996,2,1,0.0,1,1,0,0,0,1,0,1,0,69.0,0,0,10364,2,2,0.0,1,0,0,0,1,0,1,0,0,1,1,0,1
1665,2321.0,6,26,29.92105263157895,2,69,1,1950,2,0,264.0,1,1,1,0,0,0,1,2,0,50.0,0,0,6000,3,2,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0
1666,2890.0,6,20,30.33225806451613,2,36,1,1971,1,0,282.0,1,1,1,0,0,0,1,5,0,69.0,0,0,10530,2,2,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0
1667,2828.0,5,24,34.5,2,13,1,2006,1,1,0.0,1,1,0,0,1,0,0,1,1,75.0,1,0,9525,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
1668,3651.0,7,26,33.13793103448276,3,16,2,2002,2,1,695.0,1,1,0,0,1,1,0,6,1,69.0,1,0,8880,2,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1669,2717.0,6,22,31.024390243902438,2,33,1,1974,1,0,924.0,3,1,0,0,1,0,1,5,0,82.0,0,0,8410,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1670,3639.0,9,29,36.49230769230769,3,7,3,2001,1,1,964.0,3,1,0,0,1,0,0,6,1,42.0,1,0,4385,2,2,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0
1671,6341.0,9,30,40.459016393442624,4,1,3,2010,2,1,2188.0,4,0,0,1,1,0,0,6,1,100.0,1,1,12919,2,2,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0
1672,2824.0,5,23,34.5,2,13,1,1996,1,1,732.0,1,1,1,0,0,0,0,6,1,82.0,1,0,12464,1,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1673,3292.0,8,24,39.421052631578945,3,18,2,1992,2,1,263.0,1,1,0,0,1,0,0,5,0,43.0,0,0,5005,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,1,0
1674,5155.0,8,29,40.459016393442624,3,3,2,2005,2,1,0.0,3,0,0,0,0,1,0,1,1,76.0,1,0,9591,3,2,0.0,1,0,0,1,1,0,1,0,0,1,1,0,1
1675,2332.0,7,26,29.99099099099099,2,67,1,1998,1,0,258.0,1,1,0,0,1,0,0,5,0,70.0,0,0,6960,3,2,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0
1676,2868.0,5,20,28.170212765957448,2,42,1,1966,1,0,609.0,1,1,0,0,1,0,1,3,0,75.0,0,0,9825,3,2,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0
1677,3219.0,6,23,29.99099099099099,2,52,1,1956,1,0,776.0,4,1,0,0,1,0,1,6,0,88.0,0,0,14175,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1678,2618.0,7,21,30.33225806451613,2,44,1,1962,1,0,809.0,1,1,1,0,0,0,1,2,0,74.0,0,0,7400,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1679,2894.0,6,23,33.87356321839081,2,41,2,1966,2,0,792.0,1,1,0,0,1,0,1,5,0,88.0,0,0,10738,2,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1680,3141.0,6,24,33.13793103448276,3,4,2,2004,2,1,0.0,1,1,0,0,1,1,0,1,1,65.0,1,0,8366,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1681,1686.0,4,14,30.33225806451613,2,45,1,1962,2,0,0.0,0,1,0,0,0,0,0,0,0,70.0,0,0,9842,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1682,2527.0,7,25,29.5625,3,73,2,2007,1,1,350.0,1,1,1,0,0,0,0,5,0,60.0,0,0,7200,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1
1683,2508.0,5,24,29.607361963190183,2,84,1,1950,1,0,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,10230,3,0,0.0,0,0,0,0,1,1,1,0,1,0,1,0,0
1684,1300.0,4,14,29.607361963190183,2,51,1,1956,1,0,0.0,0,1,0,0,1,0,1,0,0,52.0,0,0,8626,3,2,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0
1685,4824.0,9,30,40.459016393442624,3,5,3,2005,2,1,1170.0,1,0,0,0,1,1,0,6,1,74.0,1,1,8834,3,2,1.0,1,0,1,0,0,0,1,0,0,0,1,0,1
1686,1440.0,3,13,30.33225806451613,2,56,1,1950,2,0,0.0,0,1,1,0,0,0,1,0,0,60.0,0,0,8544,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1687,3497.0,7,24,34.5,3,9,2,1999,2,1,633.0,1,0,0,0,1,1,0,6,1,68.0,1,0,9179,2,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1688,4246.0,6,25,35.436619718309856,2,86,3,1994,2,0,0.0,1,1,1,0,0,0,0,1,0,79.0,0,0,11526,2,2,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0
1689,2009.0,6,20,29.607361963190183,2,76,1,2005,1,0,0.0,1,1,1,0,0,0,0,1,0,70.0,0,0,5684,3,0,0.0,0,1,1,0,0,1,0,0,1,0,1,0,0
1690,4092.0,8,28,34.5,3,8,2,2001,2,1,990.0,3,0,0,0,0,1,0,6,1,69.0,1,0,11885,3,2,1.0,1,0,0,1,1,0,1,0,0,1,1,0,1
1691,2438.0,5,21,30.33225806451613,2,53,1,1956,1,0,504.0,1,1,0,0,1,0,1,3,0,80.0,0,0,9600,3,2,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1692,8096.0,9,29,38.604166666666664,3,13,2,1994,3,1,292.0,4,0,0,0,1,1,0,3,0,114.0,0,0,17242,2,2,1.0,1,0,1,1,0,0,1,0,0,0,1,0,1
1693,2192.0,4,22,28.170212765957448,2,53,1,1954,1,1,492.0,1,0,0,0,1,0,0,5,0,75.0,0,0,10215,3,2,0.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1694,2642.0,5,19,29.92105263157895,2,81,1,1950,1,1,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,8550,3,2,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0
1695,4375.0,6,22,30.33225806451613,2,42,1,1979,2,0,187.0,1,0,0,0,0,1,1,2,0,69.0,0,0,18450,2,2,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1
1696,4256.0,6,27,35.436619718309856,3,54,1,2006,1,0,728.0,1,0,1,0,0,0,1,4,0,69.0,0,0,14778,2,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1697,2446.0,6,24,36.49230769230769,3,3,2,2005,2,1,390.0,1,1,1,0,0,0,0,6,0,30.0,0,0,3180,3,2,1.0,1,0,0,0,1,0,0,0,0,0,1,0,1
1698,2278.0,6,22,29.607361963190183,2,90,1,1993,1,0,0.0,1,1,1,0,0,0,0,1,1,52.0,1,0,3068,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1
1699,3744.0,8,29,36.770833333333336,3,1,2,2007,2,1,583.0,3,1,0,1,1,0,0,6,1,68.0,1,0,8298,2,2,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0
1700,6968.0,9,30,40.459016393442624,4,1,3,2009,3,1,0.0,1,0,0,1,0,1,0,1,1,104.0,1,1,13518,3,2,0.0,1,0,1,0,0,0,1,0,0,1,0,0,1
1701,4657.0,6,24,29.607361963190183,2,44,1,1962,2,0,0.0,1,1,1,0,0,0,1,1,0,90.0,0,0,33120,0,2,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0
1702,3459.0,6,24,34.5,2,11,2,1997,2,1,688.0,1,0,0,0,1,1,0,6,1,69.0,1,0,13142,2,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1703,4886.0,8,29,40.459016393442624,3,5,3,2005,2,1,1039.0,2,0,0,0,1,0,0,6,0,107.0,0,1,11362,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1704,4658.0,8,27,40.459016393442624,3,5,3,2004,2,1,1149.0,2,0,0,0,1,0,0,6,1,92.0,1,0,10845,2,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1705,1260.0,4,16,27.416666666666668,2,37,0,1970,1,0,131.0,3,1,0,0,0,0,1,4,0,21.0,0,0,1936,3,2,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0
1706,4458.0,6,23,30.33225806451613,2,47,2,1984,1,0,717.0,4,0,0,0,1,0,1,4,0,80.0,0,0,9760,3,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1707,2054.0,7,21,29.607361963190183,2,76,1,1950,1,0,0.0,1,1,1,0,0,0,0,1,0,66.0,0,0,3960,3,0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1
1708,4333.0,7,28,34.5,3,2,3,2005,2,1,24.0,1,1,0,0,1,0,0,6,1,70.0,1,0,9100,3,2,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1709,3467.0,5,21,30.33225806451613,1,48,2,1960,2,0,658.0,1,0,0,0,1,0,1,3,0,80.0,0,0,9600,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1710,2238.0,5,23,29.99099099099099,2,41,2,2003,1,0,702.0,1,1,0,0,1,0,1,4,1,57.0,1,0,9764,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1711,2216.0,5,15,34.5,2,31,0,1978,2,0,616.0,1,0,0,0,0,0,1,3,0,60.0,0,0,8430,3,2,0.0,0,0,0,1,1,0,1,1,0,0,1,1,0
1712,3073.0,5,18,25.6231884057971,2,84,0,1999,2,0,548.0,1,1,0,0,0,0,0,5,0,50.0,0,0,9060,3,2,0.0,0,1,0,0,1,0,0,1,1,0,1,0,1
1713,2450.0,5,21,30.33225806451613,2,54,2,2003,1,0,658.0,1,1,0,0,1,0,1,6,0,66.0,0,0,12778,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1714,2452.0,4,20,28.170212765957448,2,52,1,1955,1,0,682.0,1,1,1,0,0,0,1,5,0,60.0,0,0,8172,3,0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0
1715,3617.0,8,29,36.770833333333336,3,1,2,2006,2,1,428.0,3,0,0,0,1,0,0,6,1,64.0,1,0,9037,2,2,0.0,0,0,1,1,0,0,1,0,0,0,1,1,0
1716,1859.0,6,20,29.5625,2,78,1,1950,1,0,384.0,2,1,1,0,0,0,0,3,0,52.0,0,0,6292,3,2,0.0,0,0,0,0,1,1,1,0,1,0,1,0,0
1717,4156.0,5,26,34.91379310344828,2,32,1,1977,2,1,400.0,1,0,0,0,1,1,0,5,0,85.0,0,0,11900,3,1,1.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1718,2600.0,5,21,30.33225806451613,2,47,2,1959,1,0,179.0,1,1,0,0,1,0,1,5,0,70.0,0,0,7945,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1719,4830.0,8,28,40.459016393442624,3,0,1,2008,2,1,0.0,1,1,1,1,0,1,0,1,1,134.0,1,0,16659,2,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1
1720,1691.0,4,20,28.170212765957448,2,68,1,1950,1,0,344.0,1,1,0,0,1,0,1,3,0,50.0,0,0,9340,3,0,1.0,0,0,1,0,0,1,1,0,0,0,1,0,0
1721,4235.0,8,26,33.13793103448276,3,13,3,1995,2,1,770.0,4,0,0,0,1,0,0,6,1,69.0,1,0,11454,1,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1722,1826.0,5,19,30.33225806451613,2,64,1,1950,1,0,700.0,1,1,1,0,0,0,1,4,0,80.0,0,0,8480,3,2,1.0,0,0,0,0,1,1,1,0,0,0,1,0,0
1723,2456.0,6,22,28.170212765957448,2,35,1,1975,1,0,528.0,3,1,1,0,0,0,1,5,0,65.0,0,0,6305,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1724,4200.0,8,30,40.459016393442624,4,0,3,2007,2,1,778.0,4,0,0,1,0,1,0,6,1,82.0,1,1,9709,2,2,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1
1725,2759.0,5,22,30.33225806451613,2,63,1,1950,1,0,580.0,1,1,0,0,1,0,1,4,0,60.0,0,0,10930,3,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0
1726,3938.0,6,25,36.770833333333336,2,48,1,1958,1,0,909.0,4,1,0,0,1,0,1,4,0,69.0,0,0,50102,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
